ROW_ID,CGID,LABEL,DESCRIPTION
7120,21371,RO,Read Only
437,14368,RO,Read Only
475,14406,RO,Read Only
570,14501,RO,Read Only
1958,15958,RO,Read Only
1982,15982,RO,Read Only
2909,16909,RO,Read Only
2912,16912,RO,Read Only
3094,17046,RO,Read Only
3165,17117,RO,Read Only
1278,15213,RO,Read Only
1352,15287,RO,Read Only
1378,15313,RO,Read Only
1380,15315,RO,Read Only
1214,15617,RO,Read Only
1832,15832,RO,Read Only
1851,15851,RO,Read Only
2363,16309,RO,Read Only
2647,16647,RO,Read Only
2652,16652,RO,Read Only
4718,19117,RO,Read Only
4801,18736,RO,Read Only
4961,18897,RO,Read Only
3938,17887,RO,Read Only
4284,18233,RO,Read Only
4299,18248,RO,Read Only
4367,18368,RO,Read Only
4599,18600,RO,Read Only
6337,20340,RO,Read Only
6491,20494,RO,Read Only
5959,19912,RO,Read Only
7189,21440,RO,Read Only
659,14590,RO,Read Only
738,14669,RO,Read Only
810,14810,RO,Read Only
813,14813,RO,Read Only
882,14882,RO,Read Only
272,14047,RO,Read Only
201,14263,RO,Read Only
492,14423,RO,Read Only
2028,16028,RO,Read Only
2164,16110,RO,Read Only
3415,17416,RO,Read Only
3423,17424,RO,Read Only
3454,17455,RO,Read Only
3489,17490,RO,Read Only
2993,16994,RO,Read Only
3125,17077,RO,Read Only
3152,17104,RO,Read Only
3193,17145,RO,Read Only
1381,15316,RO,Read Only
1640,15575,RO,Read Only
1742,15742,RO,Read Only
1940,15940,RO,Read Only
2591,16591,RO,Read Only
5382,19385,RO,Read Only
4934,18870,RO,Read Only
3571,17572,RO,Read Only
3965,17914,RO,Read Only
4230,18179,RO,Read Only
4277,18226,RO,Read Only
4278,18227,RO,Read Only
4374,18375,RO,Read Only
6484,20487,RO,Read Only
6518,20521,RO,Read Only
6757,20709,RO,Read Only
7334,21043,RO,Read Only
7438,21147,RO,Read Only
7453,21162,RO,Read Only
6116,20069,RO,Read Only
6152,20155,RO,Read Only
5598,19601,RO,Read Only
5719,19672,RO,Read Only
7163,21414,RO,Read Only
9,14071,RO,Read Only
13,14075,RO,Read Only
146,14208,RO,Read Only
465,14396,RO,Read Only
567,14498,RO,Read Only
1973,15973,RO,Read Only
1995,15995,RO,Read Only
2732,16732,RO,Read Only
3482,17483,RO,Read Only
2952,16952,RO,Read Only
3147,17099,RO,Read Only
3234,17186,RO,Read Only
1099,15099,RO,Read Only
1159,15159,RO,Read Only
1245,15180,RO,Read Only
1430,15365,RO,Read Only
1580,15515,RO,Read Only
1837,15837,RO,Read Only
1902,15902,RO,Read Only
2533,16479,RO,Read Only
2607,16607,RO,Read Only
2624,16624,RO,Read Only
4729,19128,RO,Read Only
5349,19352,RO,Read Only
5384,19387,RO,Read Only
3695,17696,RO,Read Only
3873,17822,RO,Read Only
4058,18007,RO,Read Only
6690,20642,RO,Read Only
7460,21169,RO,Read Only
5512,19515,RO,Read Only
5718,19671,RO,Read Only
5861,19814,RO,Read Only
6231,20234,RO,Read Only
6304,20307,RO,Read Only
2296,16242,RO,Read Only
936,14936,RO,Read Only
625,14556,RO,Read Only
20,14082,RO,Read Only
571,14502,RO,Read Only
2186,16132,RO,Read Only
2214,16160,RO,Read Only
3500,17501,RO,Read Only
2833,16833,RO,Read Only
2893,16893,RO,Read Only
2933,16933,RO,Read Only
2966,16966,RO,Read Only
2978,16979,RO,Read Only
3093,17045,RO,Read Only
3168,17120,RO,Read Only
3199,17151,RO,Read Only
3229,17181,RO,Read Only
3251,17203,RO,Read Only
4678,18680,RO,Read Only
1275,15210,RO,Read Only
1314,15249,RO,Read Only
1527,15462,RO,Read Only
1947,15947,RO,Read Only
2499,16445,RO,Read Only
2061,16499,RO,Read Only
2073,16511,RO,Read Only
2632,16632,RO,Read Only
5173,19109,RO,Read Only
5346,19349,RO,Read Only
4014,17963,RO,Read Only
4164,18113,RO,Read Only
4310,18259,RO,Read Only
3845,18304,RO,Read Only
4428,18429,RO,Read Only
6339,20342,RO,Read Only
6663,20615,RO,Read Only
6776,20728,RO,Read Only
6975,20927,RO,Read Only
6575,21009,RO,Read Only
6187,20190,RO,Read Only
2329,16275,RO,Read Only
269,14044,RO,Read Only
55,14117,RO,Read Only
181,14243,RO,Read Only
373,14304,RO,Read Only
562,14493,RO,Read Only
3037,17388,RO,Read Only
2917,16917,RO,Read Only
3208,17160,RO,Read Only
3006,17357,RO,Read Only
4625,18627,RO,Read Only
4638,18640,RO,Read Only
1308,15243,RO,Read Only
1596,15531,RO,Read Only
1869,15869,RO,Read Only
2435,16381,RO,Read Only
5257,19260,RO,Read Only
5263,19266,RO,Read Only
5334,19337,RO,Read Only
5381,19384,RO,Read Only
5494,19497,RO,Read Only
6075,20028,RO,Read Only
3985,17934,RO,Read Only
4106,18055,RO,Read Only
3824,18283,RO,Read Only
6541,20544,RO,Read Only
6655,20607,RO,Read Only
6709,20661,RO,Read Only
7471,21180,RO,Read Only
7158,21409,RO,Read Only
7166,21417,RO,Read Only
7194,21445,RO,Read Only
2350,16296,RO,Read Only
300,14698,RO,Read Only
278,14053,RO,Read Only
485,14416,RO,Read Only
537,14468,RO,Read Only
2102,16048,RO,Read Only
3409,17410,RO,Read Only
3470,17471,RO,Read Only
3119,17071,RO,Read Only
3128,17080,RO,Read Only
1270,15205,RO,Read Only
1543,15478,RO,Read Only
1558,15493,RO,Read Only
2534,16480,RO,Read Only
2590,16590,RO,Read Only
5161,19097,RO,Read Only
5242,19245,RO,Read Only
5267,19270,RO,Read Only
5353,19356,RO,Read Only
5399,19402,RO,Read Only
6080,20033,RO,Read Only
3565,17566,RO,Read Only
3604,17605,RO,Read Only
3646,17647,RO,Read Only
4275,18224,RO,Read Only
4449,18450,RO,Read Only
4621,18623,RO,Read Only
6359,20362,RO,Read Only
6584,21018,RO,Read Only
5701,19654,RO,Read Only
5772,19725,RO,Read Only
5977,19930,RO,Read Only
7105,21356,RO,Read Only
7292,21543,RO,Read Only
6257,20260,RO,Read Only
981,14981,RO,Read Only
835,14835,RO,Read Only
69,14131,RO,Read Only
170,14232,RO,Read Only
195,14257,RO,Read Only
372,14303,RO,Read Only
397,14328,RO,Read Only
433,14364,RO,Read Only
3467,17468,RO,Read Only
3148,17100,RO,Read Only
1474,15409,RO,Read Only
1770,15770,RO,Read Only
5092,19028,RO,Read Only
5357,19360,RO,Read Only
4997,18933,RO,Read Only
3921,17870,RO,Read Only
4149,18098,RO,Read Only
4154,18103,RO,Read Only
6463,20466,RO,Read Only
6885,20837,RO,Read Only
6559,20993,RO,Read Only
6193,20196,RO,Read Only
5638,19641,RO,Read Only
5724,19677,RO,Read Only
7149,21400,RO,Read Only
7249,21500,RO,Read Only
6235,20238,RO,Read Only
6283,20286,RO,Read Only
880,14880,RO,Read Only
240,14015,RO,Read Only
165,14227,RO,Read Only
424,14355,RO,Read Only
2098,16044,RO,Read Only
2211,16157,RO,Read Only
2756,16756,RO,Read Only
3448,17449,RO,Read Only
2988,16989,RO,Read Only
3124,17076,RO,Read Only
3248,17200,RO,Read Only
4646,18648,RO,Read Only
4670,18672,RO,Read Only
1630,15565,RO,Read Only
1192,15595,RO,Read Only
1211,15614,RO,Read Only
1763,15763,RO,Read Only
1781,15781,RO,Read Only
2491,16437,RO,Read Only
4735,19134,RO,Read Only
5436,19439,RO,Read Only
6112,20065,RO,Read Only
3694,17695,RO,Read Only
3922,17871,RO,Read Only
3931,17880,RO,Read Only
4158,18107,RO,Read Only
6427,20430,RO,Read Only
6624,20576,RO,Read Only
6685,20637,RO,Read Only
6706,20658,RO,Read Only
6727,20679,RO,Read Only
6801,20753,RO,Read Only
6898,20850,RO,Read Only
6908,20860,RO,Read Only
6995,20947,RO,Read Only
6555,20989,RO,Read Only
6585,21019,RO,Read Only
6594,21028,RO,Read Only
7537,21246,RO,Read Only
6122,20075,RO,Read Only
6198,20201,RO,Read Only
6240,20243,RO,Read Only
296,14694,RO,Read Only
182,14244,RO,Read Only
532,14463,RO,Read Only
2226,16172,RO,Read Only
3402,17403,RO,Read Only
3469,17470,RO,Read Only
3499,17500,RO,Read Only
2920,16920,RO,Read Only
3141,17093,RO,Read Only
3226,17178,RO,Read Only
3279,17231,RO,Read Only
3280,17232,RO,Read Only
3356,17308,RO,Read Only
1057,15057,RO,Read Only
1363,15298,RO,Read Only
1426,15361,RO,Read Only
1197,15600,RO,Read Only
1678,15678,RO,Read Only
1707,15707,RO,Read Only
5081,19017,RO,Read Only
5118,19054,RO,Read Only
5137,19073,RO,Read Only
4745,19144,RO,Read Only
5433,19436,RO,Read Only
5026,18962,RO,Read Only
4108,18057,RO,Read Only
4182,18131,RO,Read Only
3844,18303,RO,Read Only
5047,18983,RO,Read Only
5056,18992,RO,Read Only
6620,20572,RO,Read Only
6948,20900,RO,Read Only
7376,21085,RO,Read Only
7152,21403,RO,Read Only
7198,21449,RO,Read Only
6213,20216,RO,Read Only
2319,16265,RO,Read Only
808,14808,RO,Read Only
131,14193,RO,Read Only
191,14253,RO,Read Only
442,14373,RO,Read Only
3027,17378,RO,Read Only
3512,17513,RO,Read Only
3538,17539,RO,Read Only
2805,16805,RO,Read Only
2815,16815,RO,Read Only
2856,16856,RO,Read Only
3080,17032,RO,Read Only
3352,17304,RO,Read Only
4642,18644,RO,Read Only
1701,15701,RO,Read Only
2470,16416,RO,Read Only
2663,16663,RO,Read Only
5103,19039,RO,Read Only
5236,19239,RO,Read Only
5265,19268,RO,Read Only
5490,19493,RO,Read Only
4898,18834,RO,Read Only
4941,18877,RO,Read Only
4948,18884,RO,Read Only
4969,18905,RO,Read Only
4218,18167,RO,Read Only
6431,20434,RO,Read Only
7017,20969,RO,Read Only
6165,20168,RO,Read Only
5762,19715,RO,Read Only
6036,19989,RO,Read Only
7153,21404,RO,Read Only
7172,21423,RO,Read Only
7226,21477,RO,Read Only
929,14929,RO,Read Only
942,14942,RO,Read Only
679,14610,RO,Read Only
356,14754,RO,Read Only
91,14153,RO,Read Only
476,14407,RO,Read Only
2002,16002,RO,Read Only
3416,17417,RO,Read Only
2989,16990,RO,Read Only
1279,15214,RO,Read Only
1553,15488,RO,Read Only
1675,15675,RO,Read Only
1863,15863,RO,Read Only
5077,19013,RO,Read Only
5227,19230,RO,Read Only
5392,19395,RO,Read Only
5403,19406,RO,Read Only
4708,18710,RO,Read Only
4974,18910,RO,Read Only
4978,18914,RO,Read Only
3625,17626,RO,Read Only
3685,17686,RO,Read Only
3752,17753,RO,Read Only
4429,18430,RO,Read Only
6399,20402,RO,Read Only
6527,20530,RO,Read Only
6651,20603,RO,Read Only
7476,21185,RO,Read Only
5673,20116,RO,Read Only
5731,19684,RO,Read Only
960,14960,RO,Read Only
658,14589,RO,Read Only
58,14120,RO,Read Only
1962,15962,RO,Read Only
2110,16056,RO,Read Only
2128,16074,RO,Read Only
3038,17389,RO,Read Only
3505,17506,RO,Read Only
2830,16830,RO,Read Only
2871,16871,RO,Read Only
3306,17258,RO,Read Only
3313,17265,RO,Read Only
1154,15154,RO,Read Only
1617,15552,RO,Read Only
1720,15720,RO,Read Only
1895,15895,RO,Read Only
2698,16698,RO,Read Only
2705,16705,RO,Read Only
3709,17710,RO,Read Only
3862,17811,RO,Read Only
3912,17861,RO,Read Only
4101,18050,RO,Read Only
4377,18378,RO,Read Only
6601,20553,RO,Read Only
6662,20614,RO,Read Only
6861,20813,RO,Read Only
6561,20995,RO,Read Only
5641,20084,RO,Read Only
5642,20085,RO,Read Only
5754,19707,RO,Read Only
5961,19914,RO,Read Only
7197,21448,RO,Read Only
7212,21463,RO,Read Only
6207,20210,RO,Read Only
995,14995,RO,Read Only
315,14713,RO,Read Only
267,14042,RO,Read Only
12,14074,RO,Read Only
1967,15967,RO,Read Only
1987,15987,RO,Read Only
3532,17533,RO,Read Only
2809,16809,RO,Read Only
1168,15168,RO,Read Only
1575,15510,RO,Read Only
1765,15765,RO,Read Only
5148,19084,RO,Read Only
5266,19269,RO,Read Only
5294,19297,RO,Read Only
5347,19350,RO,Read Only
5377,19380,RO,Read Only
6089,20042,RO,Read Only
5012,18948,RO,Read Only
3754,17755,RO,Read Only
4100,18049,RO,Read Only
4136,18085,RO,Read Only
4137,18086,RO,Read Only
4266,18215,RO,Read Only
4555,18556,RO,Read Only
4569,18570,RO,Read Only
6697,20649,RO,Read Only
6719,20671,RO,Read Only
6931,20883,RO,Read Only
6123,20076,RO,Read Only
6181,20184,RO,Read Only
5589,19592,RO,Read Only
5956,19909,RO,Read Only
7202,21453,RO,Read Only
7228,21479,RO,Read Only
2231,16177,RO,Read Only
2264,16210,RO,Read Only
260,14035,RO,Read Only
8,14070,RO,Read Only
2006,16006,RO,Read Only
3430,17431,RO,Read Only
2892,16892,RO,Read Only
2955,16955,RO,Read Only
3245,17197,RO,Read Only
1098,15098,RO,Read Only
1469,15404,RO,Read Only
1187,15590,RO,Read Only
1199,15602,RO,Read Only
1655,15655,RO,Read Only
2459,16405,RO,Read Only
4739,19138,RO,Read Only
4763,19162,RO,Read Only
5273,19276,RO,Read Only
6092,20045,RO,Read Only
4998,18934,RO,Read Only
3642,17643,RO,Read Only
3667,17668,RO,Read Only
3950,17899,RO,Read Only
4143,18092,RO,Read Only
4235,18184,RO,Read Only
3850,18309,RO,Read Only
4390,18391,RO,Read Only
4524,18525,RO,Read Only
4618,18620,RO,Read Only
6457,20460,RO,Read Only
6683,20635,RO,Read Only
6917,20869,RO,Read Only
5567,19570,RO,Read Only
6012,19965,RO,Read Only
6017,19970,RO,Read Only
982,14982,RO,Read Only
852,14852,RO,Read Only
127,14189,RO,Read Only
460,14391,RO,Read Only
585,14516,RO,Read Only
2000,16000,RO,Read Only
2029,16029,RO,Read Only
2191,16137,RO,Read Only
3410,17411,RO,Read Only
3501,17502,RO,Read Only
2868,16868,RO,Read Only
3047,16999,RO,Read Only
3113,17065,RO,Read Only
3381,17333,RO,Read Only
1310,15245,RO,Read Only
1518,15453,RO,Read Only
1752,15752,RO,Read Only
5168,19104,RO,Read Only
5485,19488,RO,Read Only
6079,20032,RO,Read Only
4792,18727,RO,Read Only
3630,17631,RO,Read Only
3781,17782,RO,Read Only
4131,18080,RO,Read Only
3835,18294,RO,Read Only
4397,18398,RO,Read Only
4481,18482,RO,Read Only
6787,20739,RO,Read Only
6820,20772,RO,Read Only
7367,21076,RO,Read Only
7448,21157,RO,Read Only
7512,21221,RO,Read Only
7526,21235,RO,Read Only
5648,20091,RO,Read Only
6174,20177,RO,Read Only
5897,19850,RO,Read Only
5944,19897,RO,Read Only
7082,21333,RO,Read Only
2228,16174,RO,Read Only
2266,16212,RO,Read Only
350,14748,RO,Read Only
226,14001,RO,Read Only
2014,16014,RO,Read Only
2754,16754,RO,Read Only
3433,17434,RO,Read Only
1231,15634,RO,Read Only
1800,15800,RO,Read Only
5086,19022,RO,Read Only
5119,19055,RO,Read Only
5264,19267,RO,Read Only
5402,19405,RO,Read Only
5479,19482,RO,Read Only
4700,18702,RO,Read Only
4169,18118,RO,Read Only
4199,18148,RO,Read Only
4471,18472,RO,Read Only
6616,20568,RO,Read Only
6573,21007,RO,Read Only
7541,21250,RO,Read Only
6159,20162,RO,Read Only
5691,19644,RO,Read Only
5842,19795,RO,Read Only
5933,19886,RO,Read Only
7178,21429,RO,Read Only
908,14908,RO,Read Only
137,14199,RO,Read Only
223,14285,RO,Read Only
470,14401,RO,Read Only
573,14504,RO,Read Only
2153,16099,RO,Read Only
2200,16146,RO,Read Only
3461,17462,RO,Read Only
2919,16919,RO,Read Only
3084,17036,RO,Read Only
3191,17143,RO,Read Only
3003,17354,RO,Read Only
4662,18664,RO,Read Only
1226,15629,RO,Read Only
1685,15685,RO,Read Only
1883,15883,RO,Read Only
2695,16695,RO,Read Only
5367,19370,RO,Read Only
3578,17579,RO,Read Only
3666,17667,RO,Read Only
3920,17869,RO,Read Only
4092,18041,RO,Read Only
4109,18058,RO,Read Only
3812,18271,RO,Read Only
4453,18454,RO,Read Only
4499,18500,RO,Read Only
4606,18608,RO,Read Only
6839,20791,RO,Read Only
7002,20954,RO,Read Only
6179,20182,RO,Read Only
5604,19607,RO,Read Only
6039,19992,RO,Read Only
931,14931,RO,Read Only
284,14059,RO,Read Only
2,14064,RO,Read Only
529,14460,RO,Read Only
2795,16795,RO,Read Only
2925,16925,RO,Read Only
3359,17311,RO,Read Only
1312,15247,RO,Read Only
1836,15836,RO,Read Only
1888,15888,RO,Read Only
1906,15906,RO,Read Only
2485,16431,RO,Read Only
2549,16549,RO,Read Only
5071,19007,RO,Read Only
4774,19173,RO,Read Only
5441,19444,RO,Read Only
6076,20029,RO,Read Only
4897,18833,RO,Read Only
3672,17673,RO,Read Only
3696,17697,RO,Read Only
3710,17711,RO,Read Only
3913,17862,RO,Read Only
4190,18139,RO,Read Only
4581,18582,RO,Read Only
4600,18601,RO,Read Only
6415,20418,RO,Read Only
6606,20558,RO,Read Only
6579,21013,RO,Read Only
7352,21061,RO,Read Only
6021,19974,RO,Read Only
2309,16255,RO,Read Only
932,14932,RO,Read Only
1000,15000,RO,Read Only
47,14109,RO,Read Only
86,14148,RO,Read Only
464,14395,RO,Read Only
3013,17364,RO,Read Only
3531,17532,RO,Read Only
2839,16839,RO,Read Only
3075,17027,RO,Read Only
3180,17132,RO,Read Only
3290,17242,RO,Read Only
2998,17349,RO,Read Only
1305,15240,RO,Read Only
1839,15839,RO,Read Only
2685,16685,RO,Read Only
4716,18718,RO,Read Only
4943,18879,RO,Read Only
3555,17556,RO,Read Only
3635,17636,RO,Read Only
3785,17786,RO,Read Only
4165,18114,RO,Read Only
4550,18551,RO,Read Only
5048,18984,RO,Read Only
6784,20736,RO,Read Only
6878,20830,RO,Read Only
7443,21152,RO,Read Only
7478,21187,RO,Read Only
326,14724,RO,Read Only
261,14036,RO,Read Only
447,14378,RO,Read Only
1992,15992,RO,Read Only
1999,15999,RO,Read Only
3414,17415,RO,Read Only
3444,17445,RO,Read Only
2884,16884,RO,Read Only
2940,16940,RO,Read Only
3182,17134,RO,Read Only
3259,17211,RO,Read Only
4679,18681,RO,Read Only
1367,15302,RO,Read Only
1581,15516,RO,Read Only
1937,15937,RO,Read Only
4771,19170,RO,Read Only
5369,19372,RO,Read Only
5420,19423,RO,Read Only
4791,18726,RO,Read Only
4812,18747,RO,Read Only
4870,18806,RO,Read Only
3881,17830,RO,Read Only
3904,17853,RO,Read Only
4059,18008,RO,Read Only
3854,18313,RO,Read Only
4318,18319,RO,Read Only
4431,18432,RO,Read Only
4573,18574,RO,Read Only
6374,20377,RO,Read Only
6411,20414,RO,Read Only
6863,20815,RO,Read Only
6913,20865,RO,Read Only
7383,21092,RO,Read Only
5572,19575,RO,Read Only
5865,19818,RO,Read Only
2345,16291,RO,Read Only
830,14830,RO,Read Only
148,14210,RO,Read Only
168,14230,RO,Read Only
463,14394,RO,Read Only
3493,17494,RO,Read Only
2889,16889,RO,Read Only
3069,17021,RO,Read Only
3167,17119,RO,Read Only
3277,17229,RO,Read Only
3304,17256,RO,Read Only
3338,17290,RO,Read Only
1578,15513,RO,Read Only
2686,16686,RO,Read Only
5262,19265,RO,Read Only
4838,18773,RO,Read Only
4863,18799,RO,Read Only
3644,17645,RO,Read Only
3790,17791,RO,Read Only
4570,18571,RO,Read Only
4616,18618,RO,Read Only
6469,20472,RO,Read Only
6498,20501,RO,Read Only
6687,20639,RO,Read Only
7378,21087,RO,Read Only
7432,21141,RO,Read Only
5605,19608,RO,Read Only
5711,19664,RO,Read Only
5797,19750,RO,Read Only
7159,21410,RO,Read Only
2275,16221,RO,Read Only
256,14031,RO,Read Only
205,14267,RO,Read Only
389,14320,RO,Read Only
3045,16997,RO,Read Only
3253,17205,RO,Read Only
3351,17303,RO,Read Only
4681,18683,RO,Read Only
1182,15585,RO,Read Only
2662,16662,RO,Read Only
2683,16683,RO,Read Only
5269,19272,RO,Read Only
5354,19357,RO,Read Only
5405,19408,RO,Read Only
3686,17687,RO,Read Only
4160,18109,RO,Read Only
4222,18171,RO,Read Only
4419,18420,RO,Read Only
4609,18611,RO,Read Only
6310,20313,RO,Read Only
6333,20336,RO,Read Only
6376,20379,RO,Read Only
6379,20382,RO,Read Only
6785,20737,RO,Read Only
7429,21138,RO,Read Only
7465,21174,RO,Read Only
7472,21181,RO,Read Only
7486,21195,RO,Read Only
5548,19551,RO,Read Only
5776,19729,RO,Read Only
5787,19740,RO,Read Only
6029,19982,RO,Read Only
7134,21385,RO,Read Only
6222,20225,RO,Read Only
975,14975,RO,Read Only
729,14660,RO,Read Only
740,14671,RO,Read Only
791,14791,RO,Read Only
4,14066,RO,Read Only
405,14336,RO,Read Only
418,14349,RO,Read Only
461,14392,RO,Read Only
2222,16168,RO,Read Only
2878,16878,RO,Read Only
2879,16879,RO,Read Only
2895,16895,RO,Read Only
3044,16996,RO,Read Only
3059,17011,RO,Read Only
1077,15077,RO,Read Only
1274,15209,RO,Read Only
1384,15319,RO,Read Only
1817,15817,RO,Read Only
2669,16669,RO,Read Only
5072,19008,RO,Read Only
5146,19082,RO,Read Only
5308,19311,RO,Read Only
4835,18770,RO,Read Only
3643,17644,RO,Read Only
4079,18028,RO,Read Only
4533,18534,RO,Read Only
6439,20442,RO,Read Only
6462,20465,RO,Read Only
6983,20935,RO,Read Only
7538,21247,RO,Read Only
6143,20146,RO,Read Only
5526,19529,RO,Read Only
5879,19832,RO,Read Only
5945,19898,RO,Read Only
2346,16292,RO,Read Only
227,14002,RO,Read Only
14,14076,RO,Read Only
188,14250,RO,Read Only
439,14370,RO,Read Only
2008,16008,RO,Read Only
2772,16772,RO,Read Only
2911,16911,RO,Read Only
3097,17049,RO,Read Only
1456,15391,RO,Read Only
1614,15549,RO,Read Only
1195,15598,RO,Read Only
1210,15613,RO,Read Only
1820,15820,RO,Read Only
5286,19289,RO,Read Only
6534,20537,RO,Read Only
6943,20895,RO,Read Only
6978,20930,RO,Read Only
6557,20991,RO,Read Only
7535,21244,RO,Read Only
6175,20178,RO,Read Only
7143,21394,RO,Read Only
1028,15028,RO,Read Only
665,14596,RO,Read Only
793,14793,RO,Read Only
841,14841,RO,Read Only
273,14048,RO,Read Only
167,14229,RO,Read Only
569,14500,RO,Read Only
3400,17401,RO,Read Only
3046,16998,RO,Read Only
3392,17344,RO,Read Only
2997,17348,RO,Read Only
1559,15494,RO,Read Only
1561,15496,RO,Read Only
2388,16334,RO,Read Only
2567,16567,RO,Read Only
2600,16600,RO,Read Only
5176,19112,RO,Read Only
5017,18953,RO,Read Only
3554,17555,RO,Read Only
3616,17617,RO,Read Only
4040,17989,RO,Read Only
3839,18298,RO,Read Only
4547,18548,RO,Read Only
6631,20583,RO,Read Only
6859,20811,RO,Read Only
6566,21000,RO,Read Only
7430,21139,RO,Read Only
5819,19772,RO,Read Only
5931,19884,RO,Read Only
7179,21430,RO,Read Only
6219,20222,RO,Read Only
937,14937,RO,Read Only
638,14569,RO,Read Only
737,14668,RO,Read Only
832,14832,RO,Read Only
243,14018,RO,Read Only
255,14030,RO,Read Only
96,14158,RO,Read Only
3012,17363,RO,Read Only
3455,17456,RO,Read Only
3462,17463,RO,Read Only
4669,18671,RO,Read Only
1261,15196,RO,Read Only
1293,15228,RO,Read Only
1356,15291,RO,Read Only
1424,15359,RO,Read Only
1611,15546,RO,Read Only
1801,15801,RO,Read Only
1927,15927,RO,Read Only
2595,16595,RO,Read Only
2636,16636,RO,Read Only
3636,17637,RO,Read Only
3748,17749,RO,Read Only
4011,17960,RO,Read Only
4032,17981,RO,Read Only
4151,18100,RO,Read Only
4561,18562,RO,Read Only
6434,20437,RO,Read Only
6963,20915,RO,Read Only
7437,21146,RO,Read Only
7459,21168,RO,Read Only
6166,20169,RO,Read Only
6178,20181,RO,Read Only
5583,19586,RO,Read Only
1026,15026,RO,Read Only
648,14579,RO,Read Only
660,14591,RO,Read Only
233,14008,RO,Read Only
471,14402,RO,Read Only
589,14520,RO,Read Only
2205,16151,RO,Read Only
3429,17430,RO,Read Only
2808,16808,RO,Read Only
3155,17107,RO,Read Only
3174,17126,RO,Read Only
3181,17133,RO,Read Only
3228,17180,RO,Read Only
3332,17284,RO,Read Only
4623,18625,RO,Read Only
1276,15211,RO,Read Only
1303,15238,RO,Read Only
1337,15272,RO,Read Only
1555,15490,RO,Read Only
1624,15559,RO,Read Only
1714,15714,RO,Read Only
1771,15771,RO,Read Only
2540,16540,RO,Read Only
5140,19076,RO,Read Only
5177,19113,RO,Read Only
5304,19307,RO,Read Only
4841,18776,RO,Read Only
3650,17651,RO,Read Only
4264,18213,RO,Read Only
6496,20499,RO,Read Only
6834,20786,RO,Read Only
6149,20152,RO,Read Only
5770,19723,RO,Read Only
5911,19864,RO,Read Only
6284,20287,RO,Read Only
795,14795,RO,Read Only
241,14016,RO,Read Only
438,14369,RO,Read Only
479,14410,RO,Read Only
1957,15957,RO,Read Only
2040,16040,RO,Read Only
2188,16134,RO,Read Only
2197,16143,RO,Read Only
3468,17469,RO,Read Only
3286,17238,RO,Read Only
4680,18682,RO,Read Only
1082,15082,RO,Read Only
1107,15107,RO,Read Only
1755,15755,RO,Read Only
1780,15780,RO,Read Only
5291,19294,RO,Read Only
5435,19438,RO,Read Only
5481,19484,RO,Read Only
5487,19490,RO,Read Only
4714,18716,RO,Read Only
4035,17984,RO,Read Only
4088,18037,RO,Read Only
4516,18517,RO,Read Only
6876,20828,RO,Read Only
7359,21068,RO,Read Only
7444,21153,RO,Read Only
5620,19623,RO,Read Only
5991,19944,RO,Read Only
6053,20006,RO,Read Only
7102,21353,RO,Read Only
959,14959,RO,Read Only
348,14746,RO,Read Only
72,14134,RO,Read Only
390,14321,RO,Read Only
3030,17381,RO,Read Only
2872,16872,RO,Read Only
3112,17064,RO,Read Only
3121,17073,RO,Read Only
3189,17141,RO,Read Only
1387,15322,RO,Read Only
1886,15886,RO,Read Only
2495,16441,RO,Read Only
5107,19043,RO,Read Only
4819,18754,RO,Read Only
4931,18867,RO,Read Only
3619,17620,RO,Read Only
3863,17812,RO,Read Only
3871,17820,RO,Read Only
3878,17827,RO,Read Only
3946,17895,RO,Read Only
4286,18235,RO,Read Only
4400,18401,RO,Read Only
6653,20605,RO,Read Only
6799,20751,RO,Read Only
6889,20841,RO,Read Only
6899,20851,RO,Read Only
6563,20997,RO,Read Only
6593,21027,RO,Read Only
6182,20185,RO,Read Only
5715,19668,RO,Read Only
5882,19835,RO,Read Only
6009,19962,RO,Read Only
6063,20016,RO,Read Only
2244,16190,RO,Read Only
57,14119,RO,Read Only
85,14147,RO,Read Only
591,14522,RO,Read Only
2100,16046,RO,Read Only
2202,16148,RO,Read Only
2788,16788,RO,Read Only
2935,16935,RO,Read Only
3320,17272,RO,Read Only
3011,17362,RO,Read Only
1160,15160,RO,Read Only
1369,15304,RO,Read Only
1887,15887,RO,Read Only
1912,15912,RO,Read Only
5150,19086,RO,Read Only
4777,19176,RO,Read Only
4717,18719,RO,Read Only
3637,17638,RO,Read Only
4115,18064,RO,Read Only
4292,18241,RO,Read Only
3840,18299,RO,Read Only
4577,18578,RO,Read Only
6751,20703,RO,Read Only
6822,20774,RO,Read Only
5545,19548,RO,Read Only
5774,19727,RO,Read Only
7074,21325,RO,Read Only
875,14875,RO,Read Only
236,14011,RO,Read Only
361,14292,RO,Read Only
3522,17523,RO,Read Only
2930,16930,RO,Read Only
3144,17096,RO,Read Only
1338,15273,RO,Read Only
1375,15310,RO,Read Only
1584,15519,RO,Read Only
1225,15628,RO,Read Only
1664,15664,RO,Read Only
1665,15665,RO,Read Only
5065,19001,RO,Read Only
5313,19316,RO,Read Only
6114,20067,RO,Read Only
4831,18766,RO,Read Only
4976,18912,RO,Read Only
3629,17630,RO,Read Only
3726,17727,RO,Read Only
4354,18355,RO,Read Only
4399,18400,RO,Read Only
